 1.705742   -2.129403   -0.162927
 1.548026   -1.152224   -0.612984
 0.697054   -3.254791    0.119268
 1.088447   -4.142658   -0.651834
 0.928299   -3.724223    1.577601
-0.698833   -2.890216   -0.226278
 1.796831   -4.398516    1.890982
-0.082284   -4.083811    2.020240
 1.607096   -2.203378    2.567463

