 r72102,    7.4638821256566610        9.72400003E-13
 r72102,    7.4730961079387308        9.73699962E-13
 r72102,    7.4832837094880347        9.75000029E-13
 r72102,    7.4935457734168809        9.76299987E-13
 r72102,    7.5031624058308237        9.77600054E-13
 r72102,    7.5116477563087320        9.78900012E-13
 r72102,    7.5187523572229056        9.80199971E-13
 r72102,    7.5244266414926919        9.81500037E-13
 r72102,    7.5287843605196318        9.82799996E-13
 r72102,    7.5320586178125959        9.84100063E-13
 r72102,    7.5345534516003010        9.85400021E-13
 r72102,    7.5365796782007815        9.86699980E-13
 r72102,    7.5383900557193249        9.88000046E-13
 r72102,    7.5401376156840136        9.89300005E-13
 r72102,    7.5418556137223280        9.90599963E-13
 r72102,    7.5434701265370565        9.91900030E-13
 r72102,    7.5448270400486317        9.93199988E-13
 r72102,    7.5457404969968334        9.94500055E-13
 r72102,    7.5460330396507667        9.95800014E-13
 r72102,    7.5456431890691729        9.97099972E-13
 r72102,    7.5447024002766998        9.98400039E-13
 r72102,    7.5436171010130817        9.99699997E-13
 r72102,    7.5430812073016282        1.00100006E-12
 r72102,    7.5439789021304930        1.00230002E-12
 r72102,    7.5471507483197922        1.00359998E-12
 r72102,    7.5530964626357706        1.00490005E-12
 r72102,    7.5617176600152831        1.00620001E-12
 r72102,    7.5722710401618603        1.00749996E-12
 r72102,    7.5835568441025085        1.00880003E-12
 r72102,    7.5942334267835747        1.01009999E-12
 r72102,    7.6031321415299633        1.01140006E-12
 r72102,    7.6094661709514169        1.01270001E-12
 r72102,    7.6129514847746798        1.01399997E-12
 r72102,    7.6138534239369884        1.01530004E-12
 r72102,    7.6129733654871670        1.01660000E-12
 r72102,    7.6115450036815124        1.01790007E-12
 r72102,    7.6110041868908462        1.01920002E-12
 r72102,    7.6126724463139093        1.02049998E-12
 r72102,    7.6173847131153876        1.02180005E-12
 r72102,    7.6252635193533482        1.02310001E-12
 r72102,    7.6357633329553236        1.02439997E-12
 r72102,    7.6479320921141154        1.02570003E-12
 r72102,    7.6607505806209346        1.02699999E-12
 r72102,    7.6733658713566495        1.02830006E-12
 r72102,    7.6851901785931105        1.02960002E-12
 r72102,    7.6958660317048793        1.03089997E-12
 r72102,    7.7052139780168343        1.03220004E-12
 r72102,    7.7131786051576041        1.03350000E-12
 r72102,    7.7197859724608291        1.03479996E-12
 r72102,    7.7251060960441835        1.03610003E-12
 r72102,    7.7292247410811523        1.03739998E-12
 r72102,    7.7321966629034984        1.03870005E-12
 r72102,    7.7340262264789352        1.04000001E-12
 r72102,    7.7346359894111369        1.04129997E-12
 r72102,    7.7338414831054685        1.04260003E-12
 r72102,    7.7313456549059421        1.04389999E-12
 r72102,    7.7268037952329296        1.04520006E-12
 r72102,    7.7199306385695587        1.04650002E-12
 r72102,    7.7106417994497054        1.04779998E-12
 r72102,    7.6991797775782587        1.04910004E-12
 r72102,    7.6861942094621192        1.05040000E-12
 r72102,    7.6727541163518982        1.05169996E-12
 r72102,    7.6602603214839897        1.05300003E-12
 r72102,    7.6502340751867841        1.05429998E-12
 r72102,    7.6440049203765570        1.05560005E-12
 r72102,    7.6423265947548984        1.05690001E-12
 r72102,    7.6451071713917784        1.05819997E-12
 r72102,    7.6514078684333642        1.05950004E-12
 r72102,    7.6597417976203346        1.06079999E-12
 r72102,    7.6684896872311166        1.06210006E-12
 r72102,    7.6762663242825937        1.06340002E-12
 r72102,    7.6821316170243401        1.06469998E-12
 r72102,    7.6856273161122637        1.06600004E-12
 r72102,    7.6867177093129948        1.06730000E-12
 r72102,    7.6857059773505512        1.06859996E-12
 r72102,    7.6831746561549021        1.06990003E-12
 r72102,    7.6799409524028235        1.07119999E-12
 r72102,    7.6769988469840218        1.07250005E-12
 r72102,    7.6754211309861686        1.07380001E-12
 r72102,    7.6761789538629834        1.07509997E-12
 r72102,    7.6799353762470552        1.07640004E-12
 r72102,    7.6869204703307554        1.07770000E-12
 r72102,    7.6969353129095479        1.07900006E-12
 r72102,    7.7094792503321514        1.08030002E-12
 r72102,    7.7239273776530295        1.08159998E-12
 r72102,    7.7397147727290960        1.08290005E-12
 r72102,    7.7564546505806371        1.08420000E-12
 r72102,    7.7740179854809313        1.08549996E-12
 r72102,    7.7925388655739791        1.08680003E-12
 r72102,    7.8123078377883957        1.08809999E-12
 r72102,    7.8335771400884289        1.08940005E-12
 r72102,    7.8563452956297688        1.09070001E-12
 r72102,    7.8801867181897416        1.09199997E-12
 r72102,    7.9042244973167355        1.09330004E-12
 r72102,    7.9272939404468286        1.09460000E-12
 r72102,    7.9482107978642587        1.09590006E-12
 r72102,    7.9660387796463805        1.09720002E-12
 r72102,    7.9802630014768940        1.09849998E-12
 r72102,    7.9908779332294895        1.09980005E-12
 r72102,    7.9984141766268895        1.10110001E-12
 r72102,    8.0039210577409499        1.10239996E-12
 r72102,    8.0088432276873789        1.10370003E-12
 r72102,    8.0147587038839170        1.10499999E-12
 r72102,    8.0230363527155344        1.10630006E-12
 r72102,    8.0345309226705321        1.10760001E-12
 r72102,    8.0494513956083988        1.10889997E-12
 r72102,    8.0674750168347593        1.11020004E-12
 r72102,    8.0879684011992161        1.11150000E-12
 r72102,    8.1102016522531049        1.11280006E-12
 r72102,    8.1334652698315502        1.11410002E-12
 r72102,    8.1571283978237101        1.11539998E-12
 r72102,    8.1806172405693811        1.11670005E-12
 r72102,    8.2034304670303033        1.11800001E-12
 r72102,    8.2251713408573437        1.11929997E-12
 r72102,    8.2455941770275114        1.12060003E-12
 r72102,    8.2646711175118153        1.12189999E-12
 r72102,    8.2826287696583982        1.12320006E-12
 r72102,    8.2999261555102404        1.12450002E-12
 r72102,    8.3171754862105676        1.12579997E-12
 r72102,    8.3350295690957807        1.12710004E-12
 r72102,    8.3540399572587631        1.12840000E-12
 r72102,    8.3745090622789942        1.12970007E-12
 r72102,    8.3964313255121681        1.13100002E-12
 r72102,    8.4195215193782840        1.13229998E-12
 r72102,    8.4433524199365859        1.13360005E-12
 r72102,    8.4675377030238259        1.13490001E-12
 r72102,    8.4918721108419906        1.13619997E-12
 r72102,    8.5163859513258906        1.13750003E-12
 r72102,    8.5413005497287706        1.13879999E-12
 r72102,    8.5669000958247441        1.14010006E-12
 r72102,    8.5933586204235652        1.14140002E-12
 r72102,    8.6206076016998932        1.14269998E-12
 r72102,    8.6482945263580149        1.14400004E-12
 r72102,    8.6758448010953959        1.14530000E-12
 r72102,    8.7026012496097973        1.14660007E-12
 r72102,    8.7279630030181732        1.14790003E-12
 r72102,    8.7514998874081584        1.14919998E-12
 r72102,    8.7730296506804297        1.15050005E-12
 r72102,    8.7926454201401754        1.15180001E-12
 r72102,    8.8106868218933414        1.15309997E-12
 r72102,    8.8276665915162997        1.15440003E-12
 r72102,    8.8441973579787323        1.15569999E-12
 r72102,    8.8608891749327832        1.15700006E-12
 r72102,    8.8782933457108193        1.15830002E-12
 r72102,    8.8968715216357932        1.15959998E-12
 r72102,    8.9170043465397608        1.16090004E-12
 r72102,    8.9389516747075550        1.16220000E-12
 r72102,    8.9627959833617776        1.16349996E-12
 r72102,    8.9883656219743315        1.16480003E-12
 r72102,    9.0151925652656466        1.16609999E-12
 r72102,    9.0425857096751372        1.16740005E-12
 r72102,    9.0697608987993714        1.16870001E-12
 r72102,    9.0959979224360534        1.16999997E-12
 r72102,    9.1208004525886324        1.17130004E-12
 r72102,    9.1439742328340472        1.17259999E-12
 r72102,    9.1656359854214156        1.17390006E-12
 r72102,    9.1861555821506755        1.17520002E-12
 r72102,    9.2060412912959499        1.17649998E-12
 r72102,    9.2258005863477237        1.17780004E-12
 r72102,    9.2458119114940356        1.17910000E-12
 r72102,    9.2662377706446222        1.18039996E-12
 r72102,    9.2870397327447680        1.18170003E-12
 r72102,    9.3080669939340783        1.18299999E-12
 r72102,    9.3292455480422962        1.18430005E-12
 r72102,    9.3507582205797082        1.18560001E-12
 r72102,    9.3731493085727067        1.18689997E-12
 r72102,    9.3973012787219385        1.18820004E-12
 r72102,    9.4242309479266275        1.18950000E-12
 r72102,    9.4547392423726837        1.19080006E-12
 r72102,    9.4890608046103804        1.19210002E-12
 r72102,    9.5266753444686039        1.19339998E-12
 r72102,    9.5663967476973273        1.19470005E-12
 r72102,    9.6066659097585472        1.19600000E-12
 r72102,    9.6459154716218087        1.19729996E-12
 r72102,    9.6828305536547514        1.19860003E-12
 r72102,    9.7164991453983056        1.19989999E-12
 r72102,    9.7464554470277562        1.20120006E-12
 r72102,    9.7726794668125159        1.20250001E-12
 r72102,    9.7955539263948719        1.20379997E-12
 r72102,    9.8157905703958956        1.20510004E-12
 r72102,    9.8343326954122325        1.20640000E-12
 r72102,    9.8522081395813483        1.20770006E-12
 r72102,    9.8703623950907708        1.20900002E-12
 r72102,    9.8895153105757405        1.21029998E-12
 r72102,    9.9100934088877803        1.21160005E-12
 r72102,    9.9322161591503839        1.21290001E-12
 r72102,    9.9557418364765269        1.21419996E-12
 r72102,    9.9803418231551078        1.21550003E-12
 r72102,    10.005621480223505        1.21679999E-12
 r72102,    10.031254303781756        1.21810006E-12
 r72102,    10.057104393273692        1.21940001E-12
 r72102,    10.083291130541109        1.22069997E-12
 r72102,    10.110190072358185        1.22200004E-12
 r72102,    10.138310908741998        1.22330000E-12
 r72102,    10.168041816616118        1.22460007E-12
 r72102,    10.199360546181952        1.22590002E-12
 r72102,    10.231676265142921        1.22719998E-12
 r72102,    10.263863776221994        1.22850005E-12
 r72102,    10.294482075252645        1.22980001E-12
 r72102,    10.322071601869608        1.23109997E-12
 r72102,    10.345416718553681        1.23240003E-12
 r72102,    10.363718902352861        1.23369999E-12
 r72102,    10.376723970494011        1.23500006E-12
 r72102,    10.384812987007324        1.23630002E-12
 r72102,    10.389068351306483        1.23759997E-12
 r72102,    10.391251227172502        1.23890004E-12
 r72102,    10.393549329915455        1.24020000E-12
 r72102,    10.398035165608404        1.24150007E-12
 r72102,    10.405982820941951        1.24280003E-12
 r72102,    10.417431512490063        1.24409998E-12
 r72102,    10.431305060295621        1.24540005E-12
 r72102,    10.445987383902059        1.24670001E-12
 r72102,    10.460002035683550        1.24799997E-12
 r72102,    10.472467994499530        1.24930003E-12
 r72102,    10.483275556308200        1.25059999E-12
 r72102,    10.493077921684417        1.25190006E-12
 r72102,    10.503085051752890        1.25320002E-12
 r72102,    10.514673976424996        1.25449998E-12
 r72102,    10.528872123872908        1.25580004E-12
 r72102,    10.545926974700754        1.25710000E-12
 r72102,    10.565142283760403        1.25840007E-12
 r72102,    10.585056423854386        1.25970003E-12
 r72102,    10.603903637513687        1.26099998E-12
 r72102,    10.620113999538518        1.26230005E-12
 r72102,    10.632634452805993        1.26360001E-12
 r72102,    10.641026470590703        1.26489997E-12
 r72102,    10.645416344075699        1.26620004E-12
 r72102,    10.646372382298912        1.26749999E-12
 r72102,    10.644756835152599        1.26880006E-12
 r72102,    10.641554982482306        1.27010002E-12
 r72102,    10.637658276372013        1.27139998E-12
 r72102,    10.633687094279104        1.27270004E-12
 r72102,    10.629880782972874        1.27400000E-12
 r72102,    10.626113923580295        1.27529996E-12
 r72102,    10.622018192594380        1.27660003E-12
 r72102,    10.617164246853253        1.27789999E-12
 r72102,    10.611209868081444        1.27920005E-12
 r72102,    10.603980478748770        1.28050001E-12
 r72102,    10.595522596842263        1.28179997E-12
 r72102,    10.586143703275429        1.28310004E-12
 r72102,    10.576450496171482        1.28440000E-12
 r72102,    10.567373132090065        1.28570006E-12
 r72102,    10.560144875627937        1.28700002E-12
 r72102,    10.556126093038156        1.28829998E-12
 r72102,    10.556496480063688        1.28960005E-12
 r72102,    10.561863023085463        1.29090000E-12
 r72102,    10.571966031520628        1.29219996E-12
 r72102,    10.585671727219770        1.29350003E-12
 r72102,    10.601262821878013        1.29479999E-12
 r72102,    10.616851626509009        1.29610005E-12
 r72102,    10.630775744754567        1.29740001E-12
 r72102,    10.641835560730819        1.29869997E-12
 r72102,    10.649438931998999        1.30000004E-12
 r72102,    10.653619077313634        1.30130000E-12
 r72102,    10.655047917568556        1.30260006E-12
 r72102,    10.654926965597136        1.30390002E-12
 r72102,    10.654750709164153        1.30519998E-12
 r72102,    10.655892813656161        1.30650005E-12
 r72102,    10.659139405785909        1.30780001E-12
 r72102,    10.664381169380810        1.30909996E-12
 r72102,    10.670680974721950        1.31040003E-12
 r72102,    10.676659209157329        1.31169999E-12
 r72102,    10.680982196674002        1.31300006E-12
 r72102,    10.682722507259795        1.31430001E-12
 r72102,    10.681545674857643        1.31559997E-12
 r72102,    10.677715074056527        1.31690004E-12
 r72102,    10.672008581131248        1.31820000E-12
 r72102,    10.665544241229558        1.31950006E-12
 r72102,    10.659536465609611        1.32080002E-12
 r72102,    10.654982435652300        1.32209998E-12
 r72102,    10.652447047728002        1.32340005E-12
 r72102,    10.651933823322222        1.32470001E-12
 r72102,    10.652904660099939        1.32599997E-12
 r72102,    10.654473740883169        1.32730003E-12
 r72102,    10.655648233573498        1.32859999E-12
 r72102,    10.655539068720408        1.32990006E-12
 r72102,    10.653499558813996        1.33120002E-12
 r72102,    10.649199945851377        1.33249997E-12
 r72102,    10.642685100770436        1.33380004E-12
 r72102,    10.634421329892614        1.33510000E-12
 r72102,    10.625354052706856        1.33640007E-12
 r72102,    10.616888537955788        1.33770002E-12
 r72102,    10.610729583928618        1.33899998E-12
 r72102,    10.608533587401700        1.34030005E-12
 r72102,    10.611417422549779        1.34160001E-12
 r72102,    10.619543206070494        1.34289997E-12
 r72102,    10.632039095297241        1.34420003E-12
 r72102,    10.647298114653783        1.34549999E-12
 r72102,    10.663491961728203        1.34680006E-12
 r72102,    10.679045512187173        1.34810002E-12
 r72102,    10.692956066193762        1.34939998E-12
 r72102,    10.704920619835814        1.35070004E-12
 r72102,    10.715329068952245        1.35200000E-12
 r72102,    10.725111412458007        1.35330007E-12
 r72102,    10.735397424690062        1.35460003E-12
 r72102,    10.747034173772594        1.35589998E-12
 r72102,    10.760140537459257        1.35720005E-12
 r72102,    10.773939054048386        1.35850001E-12
 r72102,    10.786952242861465        1.35979997E-12
 r72102,    10.797450852460223        1.36110003E-12
 r72102,    10.803861121544141        1.36239999E-12
 r72102,    10.805035100891621        1.36370006E-12
 r72102,    10.800359347370300        1.36500002E-12
 r72102,    10.789776688327521        1.36629998E-12
 r72102,    10.773777609535617        1.36760004E-12
 r72102,    10.753371882264931        1.36890000E-12
 r72102,    10.730062575798614        1.37020007E-12
 r72102,    10.705742538462898        1.37150003E-12
 r72102,    10.682496989676991        1.37279999E-12
 r72102,    10.662277898551418        1.37410005E-12
 r72102,    10.646536126192641        1.37540001E-12
 r72102,    10.635919764353151        1.37669997E-12
 r72102,    10.630223177142144        1.37800004E-12
 r72102,    10.628535234892388        1.37929999E-12
 r72102,    10.629567737654906        1.38060006E-12
 r72102,    10.631967912008671        1.38190002E-12
 r72102,    10.634576625525531        1.38319998E-12
 r72102,    10.636563946675356        1.38450004E-12
 r72102,    10.637509535837935        1.38580000E-12
 r72102,    10.637401997629402        1.38710007E-12
 r72102,    10.636592221374286        1.38840003E-12
 r72102,    10.635689688766732        1.38969999E-12
 r72102,    10.635432005946022        1.39100005E-12
 r72102,    10.636503845922588        1.39230001E-12
 r72102,    10.639348710872202        1.39359997E-12
 r72102,    10.644035686689753        1.39490004E-12
 r72102,    10.650254664067475        1.39620000E-12
 r72102,    10.657430421795022        1.39750006E-12
 r72102,    10.664943163242878        1.39880002E-12
 r72102,    10.672353263656287        1.40009998E-12
 r72102,    10.679576668079358        1.40140005E-12
 r72102,    10.686981300952715        1.40270000E-12
 r72102,    10.695378356521148        1.40399996E-12
 r72102,    10.705861444389051        1.40530003E-12
 r72102,    10.719498259581229        1.40659999E-12
 r72102,    10.736949878072963        1.40790006E-12
 r72102,    10.758139117312576        1.40920001E-12
 r72102,    10.782179954352877        1.41049997E-12
 r72102,    10.807577599992980        1.41180004E-12
 r72102,    10.832607287610911        1.41310000E-12
 r72102,    10.855672213881691        1.41440006E-12
 r72102,    10.875550156837537        1.41570002E-12
 r72102,    10.891487526581207        1.41699998E-12
 r72102,    10.903195821393883        1.41830005E-12
 r72102,    10.910819801652762        1.41960001E-12
 r72102,    10.914921182041491        1.42089996E-12
 r72102,    10.916469136946661        1.42220003E-12
 r72102,    10.916794541257888        1.42349999E-12
 r72102,    10.917468402073855        1.42480006E-12
 r72102,    10.920056685601454        1.42610001E-12
 r72102,    10.925780501781142        1.42739997E-12
 r72102,    10.935189657112034        1.42870004E-12
 r72102,    10.948011407690441        1.43000000E-12
 r72102,    10.963299577454590        1.43130007E-12
 r72102,    10.979764586902489        1.43260002E-12
 r72102,    10.996164437892924        1.43389998E-12
 r72102,    11.011573264552936        1.43520005E-12
 r72102,    11.025530594783454        1.43650001E-12
 r72102,    11.038067246804987        1.43779997E-12
 r72102,    11.049609444659707        1.43910003E-12
 r72102,    11.060791274957548        1.44039999E-12
 r72102,    11.072173757506247        1.44170006E-12
 r72102,    11.083969422879242        1.44300002E-12
 r72102,    11.095879032406266        1.44429997E-12
 r72102,    11.107132886939862        1.44560004E-12
 r72102,    11.116692335105078        1.44690000E-12
 r72102,    11.123534069061460        1.44820007E-12
 r72102,    11.126909300287254        1.44950003E-12
 r72102,    11.126535404908124        1.45079998E-12
 r72102,    11.122699898726298        1.45210005E-12
 r72102,    11.116270886385461        1.45340001E-12
 r72102,    11.108610261051830        1.45469997E-12
 r72102,    11.101378655350786        1.45600003E-12
 r72102,    11.096219900637784        1.45729999E-12
 r72102,    11.094392250661233        1.45860006E-12
 r72102,    11.096475730145452        1.45990002E-12
 r72102,    11.102249570677513        1.46119998E-12
 r72102,    11.110794746442849        1.46250004E-12
 r72102,    11.120733864186573        1.46380000E-12
 r72102,    11.130515050249066        1.46510007E-12
 r72102,    11.138695275128143        1.46640003E-12
 r72102,    11.144108659152241        1.46769998E-12
 r72102,    11.145933457029296        1.46900005E-12
 r72102,    11.143693953121424        1.47030001E-12
 r72102,    11.137253716225873        1.47159997E-12
 r72102,    11.126830302503359        1.47290004E-12
 r72102,    11.113011450020242        1.47419999E-12
 r72102,    11.096762115634856        1.47550006E-12
 r72102,    11.079382631775339        1.47680002E-12
 r72102,    11.062346399920454        1.47809998E-12
 r72102,    11.047016645680499        1.47940004E-12
 r72102,    11.034280608719220        1.48070000E-12
 r72102,    11.024292323866145        1.48200007E-12
 r72102,    11.016461639970293        1.48330003E-12
 r72102,    11.009721509587834        1.48459999E-12
 r72102,    11.002909480783435        1.48590005E-12
 r72102,    10.995125202311341        1.48720001E-12
 r72102,    10.985959182342068        1.48849997E-12
 r72102,    10.975593842956927        1.48980004E-12
 r72102,    10.964779348997544        1.49110000E-12
 r72102,    10.954701804057516        1.49240006E-12
 r72102,    10.946661266461295        1.49370002E-12
 r72102,    10.941603782017607        1.49499998E-12
 r72102,    10.939706330392466        1.49630005E-12
 r72102,    10.940274451760750        1.49760000E-12
 r72102,    10.942018924735097        1.49890007E-12
 r72102,    10.943518450961236        1.50020003E-12
 r72102,    10.943594314634383        1.50149999E-12
 r72102,    10.941495058237470        1.50280005E-12
 r72102,    10.936940439146271        1.50410001E-12
 r72102,    10.930095921020730        1.50539997E-12
 r72102,    10.921533934094148        1.50670004E-12
 r72102,    10.912190126177512        1.50800000E-12
 r72102,    10.903267948681348        1.50930006E-12
 r72102,    10.896088880929938        1.51060002E-12
 r72102,    10.891846794489076        1.51189998E-12
 r72102,    10.891344964362712        1.51320005E-12
 r72102,    10.894805732623277        1.51450001E-12
 r72102,    10.901876326503526        1.51579996E-12
 r72102,    10.911800829895126        1.51710003E-12
 r72102,    10.923657944490300        1.51839999E-12
 r72102,    10.936577477205290        1.51970006E-12
 r72102,    10.949859408971514        1.52100001E-12
 r72102,    10.963045067514681        1.52229997E-12
 r72102,    10.975959169523819        1.52360004E-12
 r72102,    10.988737310951564        1.52490000E-12
 r72102,    11.001839637202771        1.52620006E-12
 r72102,    11.016022699155400        1.52750002E-12
 r72102,    11.032235713464656        1.52879998E-12
 r72102,    11.051415566125320        1.53010005E-12
 r72102,    11.074167060584376        1.53140001E-12
 r72102,    11.100492447910137        1.53269997E-12
 r72102,    11.129680329157258        1.53400003E-12
 r72102,    11.160457993328858        1.53529999E-12
 r72102,    11.191302286996541        1.53660006E-12
 r72102,    11.220781587685860        1.53790002E-12
 r72102,    11.247767746045479        1.53919997E-12
 r72102,    11.271564669522416        1.54050004E-12
 r72102,    11.291952840402541        1.54180000E-12
 r72102,    11.309219142431010        1.54310007E-12
 r72102,    11.324124685477374        1.54440002E-12
 r72102,    11.337773459710949        1.54569998E-12
 r72102,    11.351332759496129        1.54700005E-12
 r72102,    11.365660848041040        1.54830001E-12
 r72102,    11.380964858314826        1.54959997E-12
 r72102,    11.396708409566948        1.55090003E-12
 r72102,    11.411810112454116        1.55219999E-12
 r72102,    11.425030640650949        1.55350006E-12
 r72102,    11.435351112871961        1.55480002E-12
 r72102,    11.442205876237722        1.55609998E-12
 r72102,    11.445603699836283        1.55740004E-12
 r72102,    11.446173938494251        1.55870000E-12
 r72102,    11.445177678645143        1.56000007E-12
 r72102,    11.444425464315891        1.56130003E-12
 r72102,    11.445892935078023        1.56259998E-12
 r72102,    11.451214720789144        1.56390005E-12
 r72102,    11.461066152434858        1.56520001E-12
 r72102,    11.474841782424976        1.56649997E-12
 r72102,    11.490845451771335        1.56780003E-12
 r72102,    11.506881576374981        1.56909999E-12
 r72102,    11.520853629573201        1.57040006E-12
 r72102,    11.531132585261215        1.57170002E-12
 r72102,    11.536715274295107        1.57299998E-12
 r72102,    11.537249918975187        1.57430004E-12
 r72102,    11.533066799892559        1.57560000E-12
 r72102,    11.525204194483715        1.57690007E-12
 r72102,    11.515406055423751        1.57820003E-12
 r72102,    11.505878073872459        1.57949999E-12
 r72102,    11.498738770309899        1.58080005E-12
 r72102,    11.495249652596675        1.58210001E-12
 r72102,    11.495309904078358        1.58339997E-12
 r72102,    11.497564989419500        1.58470004E-12
 r72102,    11.500068458801234        1.58599999E-12
 r72102,    11.500994999579863        1.58730006E-12
 r72102,    11.499130222385388        1.58860002E-12
 r72102,    11.494124564480151        1.58989998E-12
 r72102,    11.486627468872749        1.59120004E-12
 r72102,    11.478283767473689        1.59250000E-12
 r72102,    11.471415981289624        1.59380007E-12
